id,role,channel,date,ts,thread_ts,subtype,reactions,word_count,has_mention,has_url,active,mentions
User_0087,Member,_sweden,2020-03-28 07:05:44.000900,1585393544.0009,,,[],39,False,False,True,
User_0087,Member,_sweden,2020-03-28 07:12:03.006200,1585393923.0062,,,"[{""name"": ""+1"", ""users"": [""User_0007""], ""count"": 1}]",159,False,False,True,
User_0013,Member,_sweden,2020-03-28 12:10:33.007000,1585411833.007,,,[],2,False,False,True,
User_0013,Member,_sweden,2020-03-28 12:25:13.008300,1585412713.0083,1585305002.051100,,[],66,False,False,True,
User_0267,Member,_sweden,2020-05-08 03:53:36.052300,1588924416.0523,,,"[{""name"": ""+1"", ""users"": [""User_0100""], ""count"": 1}]",63,True,False,True,User_0100
User_0435,Member,_sweden,2020-05-08 10:48:16.052600,1588949296.0526,,channel_join,[],5,True,False,True,User_0435
User_0087,Member,_sweden,2020-03-31 14:40:39.002200,1585680039.0022,,,[],36,False,False,True,
User_0394,Member,_sweden,2020-12-07 03:57:43.000200,1607331463.0002,,channel_join,[],5,True,False,True,User_0394
User_0394,Member,_sweden,2020-12-07 04:11:11.004500,1607332271.0045,1607332271.004500,,[],262,True,True,True,"User_0267,User_0013,User_0087,User_0160,User_0267"
User_0425,Member,_sweden,2020-12-07 09:39:26.004800,1607351966.0048,,channel_join,[],5,True,False,True,User_0425
User_0425,Member,_sweden,2020-12-07 09:40:55.006500,1607352055.0065,,,[],72,True,False,True,"User_0013,User_0087,User_0007"
User_0087,Member,_sweden,2020-12-07 11:12:55.007500,1607357575.0075,,,[],27,True,False,True,
User_0007,Member,_sweden,2020-03-29 07:40:00.001500,1585482000.0015,,,[],3,False,False,True,
User_0285,Member,_sweden,2020-04-03 07:02:34.012800,1585911754.0128,,channel_join,[],5,True,False,True,User_0285
User_0070,Leadership,_sweden,2020-04-11 09:49:07.022300,1586612947.0223,,channel_join,[],5,True,False,True,User_0070
User_0070,Leadership,_sweden,2020-04-11 09:51:27.023500,1586613087.0235,,,"[{""name"": ""+1"", ""users"": [""User_0013""], ""count"": 1}]",23,True,False,True,User_0102
User_0087,Member,_sweden,2020-04-11 09:58:22.025500,1586613502.0255,,,[],41,True,False,True,User_0070
User_0160,Member,_sweden,2020-12-08 03:43:01.007600,1607416981.0076,1607332271.004500,,"[{""name"": ""+1::skin-tone-2"", ""users"": [""User_0394""], ""count"": 1}]",23,False,False,True,
User_0394,Member,_sweden,2020-12-08 03:51:22.007900,1607417482.0079,1607332271.004500,,[],4,False,False,True,
User_0267,Member,_sweden,2020-12-08 08:05:08.008100,1607432708.0081,1607332271.004500,,"[{""name"": ""+1::skin-tone-2"", ""users"": [""User_0394""], ""count"": 1}]",10,False,False,True,
User_0425,Member,_sweden,2020-12-08 13:13:52.008700,1607451232.0087,,,[],9,True,False,True,User_0087
User_0100,Leadership,_sweden,2020-04-21 05:53:56.043100,1587462836.0431,,,[],33,False,True,True,
User_0013,Member,_sweden,2020-04-17 10:02:02.038400,1587132122.0384,,,"[{""name"": ""+1"", ""users"": [""User_0087""], ""count"": 1}, {""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",14,False,False,True,
User_0087,Member,_sweden,2020-04-17 10:46:03.038800,1587134763.0388,,,[],3,False,False,True,
User_0096,Member,_sweden,2020-04-22 03:25:47.045000,1587540347.045,,,[],49,False,False,True,
User_0267,Member,_sweden,2020-04-22 12:15:46.047100,1587572146.0471,,,[],16,False,False,True,
User_0007,Member,_sweden,2020-03-27 03:40:31.005400,1585294831.0054,,,[],58,True,False,True,User_0096
User_0007,Member,_sweden,2020-03-27 03:46:57.014400,1585295217.0144,,,[],79,False,False,True,
User_0007,Member,_sweden,2020-03-27 03:48:37.015900,1585295317.0159,,,[],29,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:29:00.017100,1585297740.0171,,,[],22,False,False,True,
User_0096,Member,_sweden,2020-03-27 04:29:13.017400,1585297753.0174,,,[],12,False,False,True,
User_0096,Member,_sweden,2020-03-27 04:29:23.017700,1585297763.0177,,,[],7,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:30:13.018000,1585297813.018,1585212455.004400,,[],3,False,False,True,
User_0096,Member,_sweden,2020-03-27 04:30:47.019100,1585297847.0191,,,[],24,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:30:54.019300,1585297854.0193,,,[],18,False,False,True,
User_0096,Member,_sweden,2020-03-27 04:31:23.019500,1585297883.0195,,,[],1,False,False,True,
User_0096,Member,_sweden,2020-03-27 04:32:22.019900,1585297942.0199,,,[],11,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:33:19.020000,1585297999.02,1585212455.004400,,[],43,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:34:02.020400,1585298042.0204,,,[],9,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:37:37.020500,1585298257.0205,1585212455.004400,,[],13,False,True,True,
User_0013,Member,_sweden,2020-03-27 04:38:33.021800,1585298313.0218,,,[],34,False,True,True,
User_0087,Member,_sweden,2020-03-27 04:42:44.022200,1585298564.0222,,,[],8,False,False,True,
User_0087,Member,_sweden,2020-03-27 04:44:11.022400,1585298651.0224,1585212455.004400,,[],8,True,False,True,User_0013
User_0013,Member,_sweden,2020-03-27 04:48:15.022700,1585298895.0227,,,[],1,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:49:09.023100,1585298949.0231,,,[],7,False,False,True,
User_0013,Member,_sweden,2020-03-27 04:49:34.023600,1585298974.0236,1585212455.004400,,[],2,False,False,True,
User_0007,Member,_sweden,2020-03-27 05:15:03.025300,1585300503.0253,,,[],26,False,False,True,
User_0087,Member,_sweden,2020-03-27 05:18:03.026200,1585300683.0262,,,[],9,False,False,True,
User_0087,Member,_sweden,2020-03-27 05:18:19.026600,1585300699.0266,,,[],11,False,False,True,
User_0007,Member,_sweden,2020-03-27 05:23:10.026800,1585300990.0268,,,[],1,False,False,True,
User_0007,Member,_sweden,2020-03-27 05:24:14.027900,1585301054.0279,,,[],19,False,False,True,
User_0087,Member,_sweden,2020-03-27 05:30:33.029800,1585301433.0298,,,[],58,False,False,True,
User_0087,Member,_sweden,2020-03-27 05:31:01.030300,1585301461.0303,,,[],15,False,False,True,
User_0087,Member,_sweden,2020-03-27 05:31:26.030700,1585301486.0307,,,[],11,False,False,True,
User_0007,Member,_sweden,2020-03-27 05:33:38.031700,1585301618.0317,,,[],16,False,False,True,
User_0087,Member,_sweden,2020-03-27 05:35:16.032500,1585301716.0325,,,[],90,False,False,True,
User_0007,Member,_sweden,2020-03-27 05:37:04.034800,1585301824.0348,,,[],22,False,False,True,
User_0007,Member,_sweden,2020-03-27 06:30:02.051100,1585305002.0511,1585305002.051100,,"[{""name"": ""+1"", ""users"": [""User_0087"", ""User_0013""], ""count"": 2}]",158,False,False,True,
User_0087,Member,_sweden,2020-03-27 06:30:04.051200,1585305004.0512,,,[],81,False,False,True,
User_0087,Member,_sweden,2020-03-27 06:31:07.051500,1585305067.0515,1585305002.051100,,[],24,False,False,True,
User_0087,Member,_sweden,2020-03-27 06:31:46.051700,1585305106.0517,1585305002.051100,,[],20,False,False,True,
User_0013,Member,_sweden,2020-03-27 07:38:11.053400,1585309091.0534,,,[],13,False,False,True,
User_0096,Member,_sweden,2020-03-27 08:58:13.054200,1585313893.0542,,,[],10,False,False,True,
User_0087,Member,_sweden,2020-03-27 09:43:32.055900,1585316612.0559,,,[],42,False,False,True,
User_0067,Member,_sweden,2020-03-27 10:14:51.056600,1585318491.0566,,channel_join,[],5,True,False,True,User_0067
User_0013,Member,_sweden,2020-03-27 10:15:16.057100,1585318516.0571,,,[],13,False,False,True,
User_0087,Member,_sweden,2020-03-27 10:49:28.057600,1585320568.0576,,,[],13,False,False,True,
User_0087,Member,_sweden,2020-03-27 10:49:47.058100,1585320587.0581,,,"[{""name"": ""slightly_smiling_face"", ""users"": [""User_0007""], ""count"": 1}]",10,False,False,True,
User_0007,Member,_sweden,2020-03-27 11:42:12.067700,1585323732.0677,1585305002.051100,thread_broadcast,[],102,False,False,True,
User_0007,Member,_sweden,2020-03-27 11:43:41.069200,1585323821.0692,,,"[{""name"": ""+1"", ""users"": [""User_0096""], ""count"": 1}]",16,False,False,True,
User_0087,Member,_sweden,2020-03-27 12:06:04.070100,1585325164.0701,,,[],18,False,False,True,
User_0087,Member,_sweden,2020-03-27 12:06:31.070400,1585325191.0704,,,[],8,False,False,True,
User_0007,Member,_sweden,2020-03-27 12:06:38.070600,1585325198.0706,,,"[{""name"": ""+1"", ""users"": [""User_0087""], ""count"": 1}]",2,False,False,True,
User_0007,Member,_sweden,2020-03-27 12:07:11.071700,1585325231.0717,,,[],8,False,False,True,
User_0087,Member,_sweden,2020-03-27 12:07:12.071800,1585325232.0718,1585325232.071800,,[],7,False,False,True,
User_0007,Member,_sweden,2020-03-27 12:08:04.072600,1585325284.0726,,,"[{""name"": ""+1"", ""users"": [""User_0087""], ""count"": 1}]",9,False,False,True,
User_0060,Leadership,_sweden,2020-03-27 12:40:21.072800,1585327221.0728,1585325232.071800,,[],2,False,False,True,
User_0087,Member,_sweden,2020-03-27 12:45:01.073000,1585327501.073,1585325232.071800,,"[{""name"": ""+1"", ""users"": [""User_0007""], ""count"": 1}]",106,False,False,True,
User_0060,Leadership,_sweden,2020-03-27 12:59:37.073400,1585328377.0734,1585325232.071800,,[],21,False,False,True,
User_0096,Member,_sweden,2020-03-28 01:18:00.000700,1585372680.0007,,,[],9,False,False,True,
User_0087,Member,_sweden,2020-04-14 03:35:58.033300,1586849758.0333,1586849758.033300,,[],139,False,False,True,
User_0013,Member,_sweden,2020-04-14 04:05:02.033900,1586851502.0339,,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}, {""name"": ""+1"", ""users"": [""User_0087""], ""count"": 1}]",13,False,False,True,
User_0060,Leadership,_sweden,2020-04-14 04:18:51.034000,1586852331.034,1586849758.033300,,[],4,False,False,True,
User_0013,Member,_sweden,2020-04-14 07:52:05.034800,1586865125.0348,,,[],16,False,False,True,
User_0087,Member,_sweden,2020-04-14 07:58:59.035100,1586865539.0351,,,[],4,False,False,True,
User_0007,Member,_sweden,2020-04-14 11:39:47.037800,1586878787.0378,,,"[{""name"": ""+1"", ""users"": [""User_0013""], ""count"": 1}]",42,False,False,True,
User_0100,Leadership,_sweden,2020-05-06 14:27:50.048400,1588789670.0484,,,[],49,False,False,True,
User_0007,Member,_sweden,2020-04-02 10:12:14.011100,1585836734.0111,,,[],97,False,False,True,
User_0087,Member,_sweden,2020-04-02 11:38:22.012500,1585841902.0125,,,"[{""name"": ""+1"", ""users"": [""User_0007""], ""count"": 1}]",52,False,False,True,
User_0255,Member,eds003,2021-05-19 14:53:49.000200,1621450429.0002,,channel_join,[],5,True,False,True,User_0255
User_0309,Member,eds003,2021-05-13 19:01:02.029000,1620946862.029,,channel_join,[],5,True,False,True,User_0309
User_0501,Member,eds003,2021-05-02 05:26:49.028400,1619947609.0284,,channel_join,[],5,True,False,True,User_0501
User_0366,Member,eds003,2021-05-02 17:13:26.028600,1619990006.0286,,channel_join,[],5,True,False,True,User_0366
User_0282,Member,eds003,2021-09-01 13:33:38.000200,1630517618.0002,,,"[{""name"": ""+1"", ""users"": [""User_0244"", ""User_0030"", ""User_0215"", ""User_0387"", ""User_0061"", ""User_0502""], ""count"": 6}]",190,False,True,True,
User_0061,Member,eds003,2021-04-28 09:50:07.000200,1619617807.0002,,channel_join,[],5,True,False,True,User_0061
User_0061,Member,eds003,2021-04-28 09:50:07.000300,1619617807.0003,,channel_purpose,"[{""name"": ""heart"", ""users"": [""User_0613"", ""User_0244""], ""count"": 2}]",10,False,False,True,
User_0002,Leadership,eds003,2021-04-28 09:50:29.000500,1619617829.0005,,channel_join,[],5,True,False,True,User_0002
User_0282,Member,eds003,2021-04-28 09:51:28.000700,1619617888.0007,,channel_join,[],5,True,False,True,User_0282
User_0215,Member,eds003,2021-04-28 09:51:28.000900,1619617888.0009,,channel_join,[],5,True,False,True,User_0215
User_0152,Member,eds003,2021-04-28 09:51:28.001100,1619617888.0011,,channel_join,[],5,True,False,True,User_0152
User_0313,Member,eds003,2021-04-28 09:51:29.001300,1619617889.0013,,channel_join,[],5,True,False,True,User_0313
User_0102,Leadership,eds003,2021-04-28 09:53:13.001500,1619617993.0015,,channel_join,[],5,True,False,True,User_0102
User_0212,Member,eds003,2021-04-28 09:56:42.001700,1619618202.0017,,channel_join,[],5,True,False,True,User_0212
User_0212,Member,eds003,2021-04-28 10:04:06.005500,1619618646.0055,,,"[{""name"": ""+1"", ""users"": [""User_0061"", ""User_0002"", ""User_0244"", ""User_0215""], ""count"": 4}]",104,False,False,True,
User_0002,Leadership,eds003,2021-04-28 10:19:05.007700,1619619545.0077,,,[],38,True,False,True,User_0212
User_0212,Member,eds003,2021-04-28 10:19:57.008300,1619619597.0083,,,[],17,False,False,True,
User_0212,Member,eds003,2021-04-28 10:31:01.012200,1619620261.0122,,,[],57,True,False,True,User_0002
User_0002,Leadership,eds003,2021-04-28 10:34:33.014200,1619620473.0142,,,"[{""name"": ""heart"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}]",43,False,False,True,
User_0212,Member,eds003,2021-04-28 10:47:51.015500,1619621271.0155,,,[],28,False,False,True,
User_0613,Member,eds003,2021-04-28 10:49:19.015800,1619621359.0158,,channel_join,[],5,True,False,True,User_0613
User_0244,Member,eds003,2021-04-28 11:11:33.016000,1619622693.016,,channel_join,[],5,True,False,True,User_0244
User_0215,Member,eds003,2021-04-28 11:54:45.017400,1619625285.0174,,,"[{""name"": ""clap"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}, {""name"": ""+1"", ""users"": [""User_0083""], ""count"": 1}]",17,False,False,True,
User_0002,Leadership,eds003,2021-04-28 11:55:37.018200,1619625337.0182,,,"[{""name"": ""clap"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}]",6,True,False,True,User_0215
User_0215,Member,eds003,2021-04-28 11:56:28.018500,1619625388.0185,,,"[{""name"": ""clap"", ""users"": [""User_0212"", ""User_0002"", ""User_0244""], ""count"": 3}]",1,False,False,True,
User_0212,Member,eds003,2021-04-28 12:11:39.021000,1619626299.021,,,[],39,True,False,True,User_0215
User_0215,Member,eds003,2021-04-28 12:12:14.021400,1619626334.0214,,,[],6,False,False,True,
User_0212,Member,eds003,2021-04-28 12:14:30.025300,1619626470.0253,,,"[{""name"": ""heart"", ""users"": [""User_0244"", ""User_0083""], ""count"": 2}, {""name"": ""open_mouth"", ""users"": [""User_0244""], ""count"": 1}, {""name"": ""upside_down_face"", ""users"": [""User_0215"", ""User_0244""], ""count"": 2}]",48,True,False,True,User_0002
User_0002,Leadership,eds003,2021-04-28 12:25:21.026600,1619627121.0266,,,"[{""name"": ""+1"", ""users"": [""User_0212"", ""User_0244""], ""count"": 2}]",40,False,False,True,
User_0083,Member,eds003,2021-04-28 13:30:26.027000,1619631026.027,,channel_join,[],5,True,False,True,User_0083
User_0059,Member,eds003,2021-04-28 13:45:23.027400,1619631923.0274,,channel_join,[],5,True,False,True,User_0059
User_0015,Member,eds003,2021-04-28 13:55:42.027600,1619632542.0276,,channel_join,[],5,True,False,True,User_0015
User_0405,Member,eds003,2021-04-28 14:56:30.027800,1619636190.0278,,channel_join,[],5,True,False,True,User_0405
User_0030,Member,eds003,2021-04-28 18:02:32.028000,1619647352.028,,channel_join,[],5,True,False,True,User_0030
User_0387,Member,eds003,2021-05-01 13:59:04.028200,1619891944.0282,,channel_join,[],5,True,False,True,User_0387
User_0060,Leadership,_uk,2020-03-25 12:54:28.000200,1585155268.0002,,channel_join,[],5,True,False,True,User_0060
User_0064,Leadership,_uk,2020-03-25 22:18:37.000200,1585189117.0002,,channel_join,[],5,True,False,True,User_0064
User_0040,Member,_uk,2020-03-25 22:18:37.000400,1585189117.0004,,channel_join,[],5,True,False,True,User_0040
User_0106,Member,_uk,2020-03-25 22:18:37.000600,1585189117.0006,,channel_join,[],5,True,False,True,User_0106
User_0115,Member,_uk,2020-03-25 22:18:37.000800,1585189117.0008,,channel_join,[],5,True,False,True,User_0115
User_0048,Member,_uk,2020-03-25 22:18:37.001000,1585189117.001,,channel_join,[],5,True,False,True,User_0048
User_0029,Member,_uk,2020-03-25 22:18:37.001200,1585189117.0012,,channel_join,[],5,True,False,True,User_0029
User_0002,Leadership,_uk,2020-03-25 22:31:54.001400,1585189914.0014,,channel_join,[],5,True,False,True,User_0002
User_0115,Member,_uk,2020-04-01 07:48:45.055500,1585741725.0555,1585645265.048300,,[],56,False,False,True,
User_0209,Member,_uk,2020-04-01 07:51:04.055700,1585741864.0557,1585645265.048300,,[],10,False,False,True,
User_0115,Member,_uk,2020-04-01 07:52:44.055900,1585741964.0559,1585645265.048300,,[],1,False,False,True,
User_0115,Member,_uk,2020-04-01 12:05:18.057400,1585757118.0574,,,"[{""name"": ""+1"", ""users"": [""User_0004""], ""count"": 1}]",15,True,False,True,User_0064
User_0115,Member,_uk,2020-04-01 12:05:20.057600,1585757120.0576,,,"[{""name"": ""+1"", ""users"": [""User_0203"", ""User_0029"", ""User_0157""], ""count"": 3}]",1,False,True,True,
User_0209,Member,_uk,2020-04-01 12:21:03.058600,1585758063.0586,,,"[{""name"": ""+1"", ""users"": [""User_0115""], ""count"": 1}]",10,False,False,True,
User_0064,Leadership,_uk,2020-04-01 12:56:14.059200,1585760174.0592,,,"[{""name"": ""+1"", ""users"": [""User_0115""], ""count"": 1}]",6,False,False,True,
User_0106,Member,_uk,2020-04-01 13:03:33.059800,1585760613.0598,1585668369.054800,,"[{""name"": ""+1"", ""users"": [""User_0115""], ""count"": 1}]",21,False,False,True,
User_0209,Member,_uk,2020-04-01 15:09:49.063200,1585768189.0632,,,[],65,False,False,True,
User_0203,Leadership,_uk,2020-04-26 04:03:38.176300,1587888218.1763,,,"[{""name"": ""+1"", ""users"": [""User_0064""], ""count"": 1}]",38,True,False,True,User_0115
User_0115,Member,_uk,2020-04-26 07:24:17.178400,1587900257.1784,1587900257.178400,,[],61,True,False,True,User_0203
User_0203,Leadership,_uk,2020-04-26 07:35:20.178900,1587900920.1789,1587900257.178400,,[],20,False,False,True,
User_0115,Member,_uk,2020-04-26 08:22:26.179100,1587903746.1791,1587900257.178400,,[],14,False,False,True,
User_0136,Member,_uk,2020-04-26 12:12:29.179300,1587917549.1793,1587900257.178400,,[],20,False,False,True,
User_0203,Leadership,_uk,2020-04-26 12:16:30.179500,1587917790.1795,1587900257.178400,,[],60,True,False,True,"User_0106,User_0064,User_0115"
User_0106,Member,_uk,2020-04-26 12:17:57.181200,1587917877.1812,1587900257.178400,,[],27,False,False,True,
User_0136,Member,_uk,2020-04-26 12:30:20.181400,1587918620.1814,1587900257.178400,,[],16,False,False,True,
User_0064,Leadership,_uk,2020-04-26 12:34:52.183900,1587918892.1839,1587900257.178400,,[],19,False,False,True,
User_0203,Leadership,_uk,2020-04-26 12:36:37.184100,1587918997.1841,1587900257.178400,,[],43,False,False,True,
User_0064,Leadership,_uk,2020-04-26 12:44:13.184300,1587919453.1843,1587900257.178400,,[],24,True,False,True,
User_0064,Leadership,_uk,2020-04-26 12:44:24.184500,1587919464.1845,1587900257.178400,,[],2,True,False,True,User_0203
User_0203,Leadership,_uk,2020-04-26 12:46:43.184700,1587919603.1847,1587900257.178400,,[],14,True,False,True,User_0136
User_0203,Leadership,_uk,2020-04-26 17:10:20.185300,1587935420.1853,,,"[{""name"": ""+1"", ""users"": [""User_0115"", ""User_0064"", ""User_0029"", ""User_0038""], ""count"": 4}, {""name"": ""heart"", ""users"": [""User_0139""], ""count"": 1}]",312,True,True,True,
User_0029,Member,_uk,2020-04-18 15:11:58.144500,1587237118.1445,,,[],1,False,False,True,
